index,Source airport,Destination airport
9101,ATL,LIT
9102,ATL,MAD
9103,ATL,MAN
9104,ATL,MCI
9105,ATL,MCO
9106,ATL,MDT
9107,ATL,MDW
9108,ATL,MEM
9109,ATL,MEX
9110,ATL,MGM
9111,ATL,MHT
9112,ATL,MIA
9113,ATL,MKE
9114,ATL,MLB
9115,ATL,MLI
9116,ATL,MLU
9117,ATL,MOB
9118,ATL,MSN
9119,ATL,MSP
9120,ATL,MSY
9121,ATL,MTY
9122,ATL,MUC
9123,ATL,MYR
9124,ATL,NAS
9125,ATL,OAJ
9126,ATL,OKC
9127,ATL,OMA
9128,ATL,ORD
9129,ATL,ORF
9130,ATL,PBI
9131,ATL,PDX
9132,ATL,PHF
9133,ATL,PHL
9134,ATL,PHX
9135,ATL,PIA
9136,ATL,PIT
9137,ATL,PNS
9138,ATL,PTY
9139,ATL,PVD
9140,ATL,PWM
9141,ATL,RDU
9142,ATL,RIC
9143,ATL,ROA
9144,ATL,ROC
9145,ATL,RSW
9146,ATL,SAN
9147,ATL,SAT
9148,ATL,SAV
9149,ATL,SBN
9150,ATL,SDF
9151,ATL,SEA
9152,ATL,SFO
9153,ATL,SGF
9154,ATL,SHV
9155,ATL,SJO
9156,ATL,SJU
9157,ATL,SLC
9158,ATL,SMF
9159,ATL,SNA
9160,ATL,SRQ
9161,ATL,STL
9162,ATL,STR
9163,ATL,SYR
9164,ATL,TLH
9165,ATL,TPA
9166,ATL,TRI
9167,ATL,TUL
9168,ATL,TUS
9169,ATL,TYS
9170,ATL,VLD
9171,ATL,VPS
9172,ATL,XNA
9173,ATL,YUL
9174,ATL,YYZ
9175,ATW,ATL
9176,AUH,AMS
9177,AUH,BAH
9178,AUH,CDG
9179,AUS,ATL
9180,AVL,ATL
9181,BAH,AUH
9182,BCN,CDG
9183,BCN,JFK
9184,BDL,ATL
9185,BEG,CDG
9186,BEL,STM
9187,BES,CDG
9188,BES,LCY
9189,BES,MRS
9190,BES,ORY
9191,BES,SOU
9192,BEY,CDG
9193,BGF,NSI
9194,BHM,ATL
9195,BHX,CDG
9196,BHX,LYS
9197,BIA,EBU
9198,BIA,LGG
9199,BIA,LYS
9200,BIA,MRS
9201,BIA,NCE
9202,BIA,NTE
9203,BIA,ORY
9204,BIO,CDG
9205,BIQ,GVA
9206,BIQ,MRS
9207,BIQ,ORY
9208,BKK,CDG
9209,BKK,CNX
9210,BKK,HKT
9211,BKK,KBV
9212,BKK,LPQ
9213,BKO,CDG
9214,BLL,CDG
9215,BLQ,CDG
9216,BLQ,LYS
9217,BLR,CDG
9218,BMI,ATL
9219,BNA,ATL
9220,BOD,AMS
9221,BOD,CDG
9222,BOD,FCO
9223,BOD,MRS
9224,BOD,NTE
9225,BOD,ORY
9226,BOG,CDG
9227,BOM,CDG
9228,BOS,ATL
9229,BOS,CDG
9230,BOS,LHR
9231,BQK,ATL
9232,BRE,CDG
9233,BRU,ATL
9234,BRU,JFK
9235,BRU,LYS
9236,BRU,NTE
9237,BSB,CDG
9238,BSL,AMS
9239,BSL,CDG
9240,BTR,ATL
9241,BUD,CDG
9242,BUF,ATL
9243,BVE,LCY
9244,BWI,ATL
9245,BZV,CDG
9246,CAE,ATL
9247,CAI,CDG
9248,CAK,ATL
9249,CAN,CDG
9250,CAN,CKG
9251,CAN,HGH
9252,CAN,SHE
9253,CAN,SIN
9254,CAN,WUH
9255,CAY,FDF
9256,CAY,ORY
9257,CCS,CDG
9258,CDG,ABJ
9259,CDG,ABV
9260,CDG,ABZ
9261,CDG,AGP
9262,CDG,ALG
9263,CDG,AMM
9264,CDG,AMS
9265,CDG,ARN
9266,CDG,ATH
9267,CDG,ATL
9268,CDG,AUH
9269,CDG,BCN
9270,CDG,BEG
9271,CDG,BES
9272,CDG,BEY
9273,CDG,BGF
9274,CDG,BHX
9275,CDG,BIO
9276,CDG,BKK
9277,CDG,BKO
9278,CDG,BLL
9279,CDG,BLQ
9280,CDG,BLR
9281,CDG,BOD
9282,CDG,BOG
9283,CDG,BOM
9284,CDG,BOS
9285,CDG,BRE
9286,CDG,BSB
9287,CDG,BSL
9288,CDG,BUD
9289,CDG,BZV
9290,CDG,CAI
9291,CDG,CAN
9292,CDG,CCS
9293,CDG,CFE
9294,CDG,CKY
9295,CDG,CLY
9296,CDG,CMN
9297,CDG,COO
9298,CDG,CPH
9299,CDG,CVG
9300,CDG,DEL
9301,CDG,DKR
9302,CDG,DLA
9303,CDG,DTW
9304,CDG,DUB
9305,CDG,DUS
9306,CDG,DXB
9307,CDG,EDI
9308,CDG,EVN
9309,CDG,EWR
9310,CDG,EXT
9311,CDG,EZE
9312,CDG,FCO
9313,CDG,FIH
9314,CDG,FLR
9315,CDG,FRA
9316,CDG,GIG
9317,CDG,GOA
9318,CDG,GOT
9319,CDG,GRU
9320,CDG,GVA
9321,CDG,GYD
9322,CDG,HAJ
9323,CDG,HAM
9324,CDG,HAN
9325,CDG,HAV
9326,CDG,HEL
9327,CDG,HKG
9328,CDG,HND
9329,CDG,IAD
9330,CDG,IAH
9331,CDG,ICN
9332,CDG,IST
9333,CDG,JED
9334,CDG,JFK
9335,CDG,JIB
9336,CDG,JNB
9337,CDG,KBP
9338,CDG,KIX
9339,CDG,KUL
9340,CDG,LAD
9341,CDG,LAX
9342,CDG,LBV
9343,CDG,LCA
9344,CDG,LED
9345,CDG,LFW
9346,CDG,LHR
9347,CDG,LIM
9348,CDG,LIN
9349,CDG,LIS
9350,CDG,LJU
9351,CDG,LOS
9352,CDG,LUX
9353,CDG,LYS
9354,CDG,MAD
9355,CDG,MAN
9356,CDG,MEX
9357,CDG,MIA
9358,CDG,MLA
9359,CDG,MPL
9360,CDG,MRS
9361,CDG,MRU
9362,CDG,MSP
9363,CDG,MUC
9364,CDG,NAP
9365,CDG,NBO
9366,CDG,NCE
9367,CDG,NCL
9368,CDG,NDJ
9369,CDG,NIM
9370,CDG,NKC
9371,CDG,NRT
9372,CDG,NSI
9373,CDG,NTE
9374,CDG,NUE
9375,CDG,ORD
9376,CDG,OSL
9377,CDG,OTP
9378,CDG,OUA
9379,CDG,PEK
9380,CDG,PHL
9381,CDG,PIT
9382,CDG,PNR
9383,CDG,PRG
9384,CDG,PTY
9385,CDG,PUF
9386,CDG,PUJ
9387,CDG,PVG
9388,CDG,RBA
9389,CDG,RIX
9390,CDG,RNS
9391,CDG,ROB
9392,CDG,RUH
9393,CDG,SCL
9394,CDG,SEA
9395,CDG,SFO
9396,CDG,SGN
9397,CDG,SIN
9398,CDG,SLC
9399,CDG,SOF
9400,CDG,STR
9401,CDG,SVG
9402,CDG,SVO
9403,CDG,SXM
9404,CDG,TBS
9405,CDG,TLS
9406,CDG,TLV
9407,CDG,TNR
9408,CDG,TRN
9409,CDG,TUN
9410,CDG,TXL
9411,CDG,VCE
9412,CDG,VGO
9413,CDG,VIE
9414,CDG,VLC
9415,CDG,VRN
9416,CDG,WAW
9417,CDG,WUH
9418,CDG,YUL
9419,CDG,YYZ
9420,CDG,ZAG
9421,CDG,ZRH
9422,CFE,AMS
9423,CFE,CDG
9424,CFE,ORY
9425,CGK,KUL
9426,CHA,ATL
9427,CHO,ATL
9428,CHS,ATL
9429,CID,ATL
9430,CKG,CAN
9431,CKG,LXA
9432,CKY,CDG
9433,CKY,NKC
9434,CLE,ATL
9435,CLT,ATL
9436,CLY,CDG
9437,CLY,MRS
9438,CLY,NCE
9439,CLY,ORY
9440,CMH,ATL
9441,CMN,CDG
9442,CMN,TLS
9443,CNX,BKK
9444,COO,CDG
9445,CPH,CDG
9446,CRW,ATL
9447,CSG,ATL
9448,CUN,ATL
9449,CVG,ATL
9450,CVG,CDG
9451,CWB,BSB
9452,CWL,EDI
9453,CWL,GLA
9454,CWL,JER
9455,CWL,ORY
9456,CZM,ATL
9457,DAB,ATL
9458,DAL,ATL
9459,DAR,AMS
9460,DAY,ATL
9461,DCA,ATL
9462,DEL,CDG
9463,DEN,ATL
9464,DFW,ATL
9465,DHN,ATL
9466,DKR,CDG
9467,DLA,CDG
9468,DLA,SSG
9469,DMM,AMS
9470,DMM,KWI
9471,DOH,AMS
9472,DOH,MCT
9473,DOL,LCY
9474,DRS,LCY
9475,DSM,ATL
9476,DTW,ATL
9477,DTW,CDG
9478,DTW,FRA
9479,DTW,LHR
9480,DTW,MSY
9481,DUB,ATL
9482,DUB,CDG
9483,DUB,JFK
9484,DUB,LCY
9485,DUS,ATL
9486,DUS,CDG
9487,DUS,NTE
9488,DXB,CDG
9489,DZA,HAH
9490,EBB,AMS
9491,EBU,BIA
9492,ECP,ATL
9493,EDI,CDG
9494,EDI,CWL
9495,EGC,EXT
9496,EGC,SOU
9497,ELP,ATL
9498,ENH,WUH
9499,EVN,CDG
9500,EVV,ATL
9501,EWN,ATL
9502,EWR,ATL
9503,EWR,CDG
9504,EXT,CDG
9505,EXT,EGC
9506,EXT,RNS
9507,EYW,ATL
9508,EZE,CDG
9509,EZE,MVD
9510,FAY,ATL
9511,FCO,ATL
9512,FCO,BOD
9513,FCO,CDG
9514,FCO,LCY
9515,FCO,LYS
9516,FCO,MPL
9517,FCO,MRS
9518,FCO,NCE
9519,FCO,SXB
9520,FCO,TLS
9521,FDF,CAY
9522,FDF,ORY
9523,FDF,PTP
9524,FDF,SDQ
9525,FIH,CDG
9526,FLL,ATL
9527,FLR,CDG
9528,FLR,LCY
9529,FLR,LYS
9530,FNA,CDG
9531,FNT,ATL
9532,FRA,ATL
9533,FRA,CDG
9534,FRA,DTW
9535,FRA,JFK
9536,FSC,MRS
9537,FSC,NCE
9538,FSM,ATL
9539,FWA,ATL
9540,GDL,ATL
9541,GIG,CDG
9542,GIG,CWB
9543,GLA,CWL
9544,GNV,ATL
9545,GOA,CDG
9546,GOT,CDG
9547,GOT,LYS
9548,GPT,ATL
9549,GRB,ATL
9550,GRK,ATL
9551,GRR,ATL
9552,GRU,CDG
9553,GSO,ATL
9554,GSP,ATL
9555,GTR,ATL
9556,GUA,ATL
9557,GVA,BIQ
9558,GVA,CDG
9559,GYD,CDG
9560,GYE,AMS
9561,HAH,NBO
9562,HAJ,CDG
9563,HAM,CDG
9564,HAM,TLS
9565,HAN,CDG
9566,HAN,REP
9567,HAV,CDG
9568,HEL,CDG
9569,HKG,CDG
9570,HKT,BKK
9571,HND,CDG
9572,HNL,LAX
9573,HPN,ATL
9574,HRE,LUN
9575,HRE,NBO
9576,HSV,ATL
9577,IAD,ATL
9578,IAD,CDG
9579,IAH,ATL
9580,IAH,CDG
9581,ICN,CDG
9582,ICT,ATL
9583,ILM,ATL
9584,IND,ATL
9585,IST,CDG
9586,IST,MRS
9587,IVL,KTT
9588,JAN,ATL
9589,JAX,ATL
9590,JED,CDG
9591,JER,CWL
9592,JFK,ATL
9593,JFK,BCN
9594,JFK,BRU
9595,JFK,CDG
9596,JFK,DUB
9597,JFK,FRA
9598,JFK,LHR
9599,JFK,MAD
9600,JFK,MSY
9601,JFK,NCE
9602,JFK,PAP
9603,JIB,CDG
9604,JNB,CDG
9605,JRO,DAR
9606,KBP,CDG
9607,KBV,BKK
9608,KGL,BJM
9609,KGL,EBB
9610,KIX,CDG
9611,KMG,CAN
9612,KTT,HEL
9613,KUL,AMS
9614,KUL,CDG
9615,KUL,CGK
9616,KWI,AMS
9617,KWI,DMM
9618,LAD,CDG
9619,LAS,ATL
9620,LAX,ATL
9621,LAX,CDG
9622,LAX,MSP
9623,LAX,OGG
9624,LAX,PPT
9625,LBV,CDG
9626,LCA,CDG
9627,LCY,AMS
9628,LCY,ANR
9629,LCY,BES
9630,LCY,BVE
9631,LCY,DOL
9632,LCY,DRS
9633,LCY,DUB
9634,LCY,FCO
9635,LCY,FLR
9636,LCY,LIN
9637,LCY,NTE
9638,LCY,ORY
9639,LCY,RTM
9640,LED,CDG
9641,LEX,ATL
9642,LFT,ATL
9643,LFW,CDG
9644,LGA,ATL
9645,LGG,AJA
9646,LGG,BIA
9647,LHR,ATL
9648,LHR,BOS
9649,LHR,CDG
9650,LHR,DTW
9651,LHR,JFK
9652,LHR,MSP
9653,LHR,SEA
9654,LIG,SOU
9655,LIL,MRS
9656,LIL,NCE
9657,LIM,CDG
9658,LIN,CDG
9659,LIN,LCY
9660,LIN,ORY
9661,LIR,ATL
9662,LIS,CDG
9663,LIT,ATL
9664,LJG,KMG
9665,LJU,CDG
9666,LLW,LUN
9667,LLW,NBO
9668,LOS,CDG
9669,LPQ,BKK
9670,LRH,PIS
9671,LRH,SOU
9672,LUN,AMS
9673,LUN,HRE
9674,LUN,LLW
9675,LUN,NBO
9676,LUX,CDG
9677,LVI,HRE
9678,LXA,CKG
9679,LYS,AJA
9680,LYS,AMS
9681,LYS,BHX
9682,LYS,BIA
9683,LYS,BLQ
9684,LYS,BRU
9685,LYS,CDG
9686,LYS,FCO
9687,LYS,FLR
9688,LYS,GOT
9689,LYS,MLA
9690,LYS,MXP
9691,LYS,NCE
9692,LYS,ORY
9693,LYS,PIS
9694,LYS,PRG
9695,LYS,TLS
9696,LYS,VCE
9697,LYS,VIE
9698,MAD,ATL
9699,MAD,CDG
9700,MAD,JFK
9701,MAD,ORY
9702,MAN,ATL
9703,MAN,CDG
9704,MAN,NTE
9705,MAO,GRU
9706,MBJ,ATL
9707,MCI,ATL
9708,MCO,ATL
9709,MCT,DOH
9710,MDT,ATL
9711,MDW,ATL
9712,MEM,ATL
9713,MEX,ATL
9714,MEX,CDG
9715,MGM,ATL
9716,MIA,ATL
9717,MIA,CDG
9718,MIA,PAP
9719,MKE,ATL
9720,MLA,CDG
9721,MLA,LYS
9722,MLA,ORY
9723,MLA,TLS
9724,MLB,ATL
9725,MLH,ORY
9726,MLI,ATL
9727,MLU,ATL
9728,MNL,TPE
9729,MOB,ATL
9730,MPL,CDG
9731,MPL,FCO
9732,MPL,ORY
9733,MRS,AJA
9734,MRS,ALG
9735,MRS,AMS
9736,MRS,ATH
9737,MRS,BES
9738,MRS,BIA
9739,MRS,BIQ
9740,MRS,BOD
9741,MRS,CDG
9742,MRS,CLY
9743,MRS,FCO
9744,MRS,FSC
9745,MRS,IST
9746,MRS,LIL
9747,MRS,MXP
9748,MRS,NTE
9749,MRS,ORY
9750,MRS,PRG
9751,MRS,RAK
9752,MRS,RNS
9753,MRS,SVO
9754,MRS,TLV
9755,MRS,TUN
9756,MRS,TXL
9757,MRS,VCE
9758,MRU,CDG
9759,MRU,RUN
9760,MRU,ZSE
9761,MSN,ATL
9762,MSP,ATL
9763,MSP,CDG
9764,MSP,LAX
9765,MSP,LHR
9766,MSP,MSY
9767,MSP,SEA
9768,MSP,SFO
9769,MSY,ATL
9770,MSY,DTW
9771,MSY,JFK
9772,MSY,MSP
9773,MTY,ATL
9774,MUC,ATL
9775,MUC,CDG
9776,MVD,EZE
9777,MXP,LYS
9778,MXP,MRS
9779,MXP,NTE
9780,MYR,ATL
9781,NAP,CDG
9782,NAS,ATL
9783,NBO,CDG
9784,NBO,DZA
9785,NBO,HRE
9786,NBO,KGL
9787,NBO,LLW
9788,NBO,LUN
9789,NBO,LVI
9790,NBS,SHE
9791,NCE,AJA
9792,NCE,AMS
9793,NCE,BIA
9794,NCE,CDG
9795,NCE,CLY
9796,NCE,FCO
9797,NCE,FSC
9798,NCE,JFK
9799,NCE,LIL
9800,NCE,LYS
9801,NCE,NTE
9802,NCE,ORY
9803,NCE,SOU
9804,NCE,SXB
9805,NCE,TLV
9806,NCE,VCE
9807,NCL,CDG
9808,NDJ,CDG
9809,NIM,CDG
9810,NIM,OUA
9811,NKC,CDG
9812,NKC,CKY
9813,NRT,CDG
9814,NRT,SPN
9815,NSI,CDG
9816,NTE,AJA
9817,NTE,AMS
9818,NTE,BIA
9819,NTE,BOD
9820,NTE,BRU
9821,NTE,CDG
9822,NTE,DUS
9823,NTE,LCY
9824,NTE,MAN
9825,NTE,MRS
9826,NTE,MXP
9827,NTE,NCE
9828,NTE,ORY
9829,NTE,SOU
9830,NUE,CDG
9831,OAJ,ATL
9832,OKC,ATL
9833,OMA,ATL
9834,ORD,ATL
9835,ORD,CDG
9836,ORF,ATL
9837,ORY,AJA
9838,ORY,BES
9839,ORY,BIA
9840,ORY,BIQ
9841,ORY,BOD
9842,ORY,CAY
9843,ORY,CFE
9844,ORY,CLY
9845,ORY,CWL
9846,ORY,FDF
9847,ORY,LCY
9848,ORY,LIN
9849,ORY,LYS
9850,ORY,MAD
9851,ORY,MLA
9852,ORY,MLH
9853,ORY,MPL
9854,ORY,MRS
9855,ORY,NCE
9856,ORY,NTE
9857,ORY,PMI
9858,ORY,PTP
9859,ORY,PUF
9860,ORY,RUN
9861,ORY,SOU
9862,ORY,SXB
9863,ORY,TLN
9864,ORY,TLS
9865,OSL,CDG
9866,OTP,CDG
9867,OUA,CDG
9868,OUA,NIM
9869,PAP,JFK
9870,PAP,MIA
9871,PAP,PTP
9872,PBI,ATL
9873,PDX,ATL
9874,PEK,CDG
9875,PHC,ABV
9876,PHF,ATL
9877,PHL,ATL
9878,PHL,CDG
9879,PHX,ATL
9880,PIA,ATL
9881,PIS,LRH
9882,PIS,LYS
9883,PIT,ATL
9884,PIT,CDG
9885,PMI,ORY
9886,PNR,CDG
9887,PNS,ATL
9888,PPT,LAX
9889,PRG,CDG
9890,PRG,LYS
9891,PRG,MRS
9892,PTP,FDF
9893,PTP,ORY
9894,PTP,PAP
9895,PTP,SDQ
9896,PTY,ATL
9897,PTY,CDG
9898,PUF,CDG
9899,PUF,ORY
9900,PUJ,CDG
9901,PUJ,SDQ
9902,PVD,ATL
9903,PVG,CDG
9904,PVR,ATL
9905,RAK,MRS
9906,RAK,TLS
9907,RBA,CDG
9908,RDU,ATL
9909,REP,HAN
9910,RIC,ATL
9911,RIX,CDG
9912,RNS,CDG
9913,RNS,EXT
9914,RNS,MRS
9915,RNS,SOU
9916,ROA,ATL
9917,ROB,FNA
9918,ROC,ATL
9919,ROR,NRT
9920,RSW,ATL
9921,RTM,LCY
9922,RUH,CDG
9923,RUN,MRU
9924,RUN,ORY
9925,SAN,ATL
9926,SAT,ATL
9927,SAV,ATL
9928,SBN,ATL
9929,SCL,CDG
9930,SDF,ATL
9931,SDQ,CDG
9932,SDQ,PTP
9933,SEA,ATL
9934,SEA,CDG
9935,SEA,HNL
9936,SEA,LHR
9937,SFO,ATL
9938,SFO,CDG
9939,SFO,HNL
9940,SGF,ATL
9941,SGN,CDG
9942,SHE,CAN
9943,SHE,NBS
9944,SHV,ATL
9945,SIN,CDG
9946,SJD,ATL
9947,SJO,ATL
9948,SJU,ATL
9949,SLC,ATL
9950,SLC,CDG
9951,SLU,FDF
9952,SMF,ATL
9953,SNA,ATL
9954,SOF,CDG
9955,SOU,BES
9956,SOU,EGC
9957,SOU,LIG
9958,SOU,LRH
9959,SOU,NCE
9960,SOU,NTE
9961,SOU,ORY
9962,SOU,RNS
9963,SRQ,ATL
9964,SSG,DLA
9965,STL,ATL
9966,STM,MAO
9967,STR,ATL
9968,STR,CDG
9969,STT,ATL
9970,SVG,CDG
9971,SVO,CDG
9972,SVO,MRS
9973,SVQ,TLS
9974,SXB,AMS
9975,SXB,FCO
9976,SXB,NCE
9977,SXB,ORY
9978,SXB,TLS
9979,SXM,CDG
9980,SYR,ATL
9981,TBS,CDG
9982,TLH,ATL
9983,TLN,ORY
9984,TLS,AJA
9985,TLS,AMS
9986,TLS,ATH
9987,TLS,CDG
9988,TLS,CMN
9989,TLS,FCO
9990,TLS,HAM
9991,TLS,LYS
9992,TLS,MLA
9993,TLS,ORY
9994,TLS,RAK
9995,TLS,SVQ
9996,TLS,SXB
9997,TLS,VCE
9998,TLV,CDG
9999,TLV,MRS
10000,TLV,NCE
10001,TNR,CDG
10002,TPA,ATL
10003,TPE,AMS
10004,TPE,MNL
10005,TRI,ATL
10006,TRN,CDG
10007,TUL,ATL
10008,TUN,CDG
10009,TUN,MRS
10010,TUS,ATL
10011,TXL,CDG
10012,TXL,MRS
10013,TYS,ATL
10014,UIO,GYE
10015,VCE,CDG
10016,VCE,LYS
10017,VCE,MRS
10018,VCE,NCE
10019,VCE,TLS
10020,VGO,CDG
10021,VIE,CDG
10022,VIE,LYS
10023,VLC,CDG
10024,VLD,ATL
10025,VPS,ATL
10026,VRN,CDG
10027,WAW,CDG
10028,WUH,CAN
10029,WUH,CDG
10030,WUH,ENH
10031,XNA,ATL
10032,YUL,ATL
10033,YUL,CDG
10034,YYZ,ATL
10035,YYZ,CDG
10036,ZAG,CDG
10037,ZRH,CDG
10038,ZSE,MRU
10039,AAE,ALG
10040,AAE,CDG
10041,AAE,IST
10042,AAE,LYS
10043,AAE,MRS
10044,AAE,ORN
10045,AAE,ORY
10046,ABJ,ALG
10047,ALC,ALG
10048,ALC,ORN
10049,ALG,AAE
10050,ALG,ABJ
10051,ALG,ALC
10052,ALG,AMM
10053,ALG,AZR
10054,ALG,BCN
10055,ALG,BEY
10056,ALG,BJA
10057,ALG,BKO
10058,ALG,BLJ
10059,ALG,BOD
10060,ALG,BRU
10061,ALG,BSK
10062,ALG,CAI
10063,ALG,CDG
10064,ALG,CMN
10065,ALG,CZL
10066,ALG,DJG
10067,ALG,DKR
10068,ALG,DXB
10069,ALG,EBH
10070,ALG,ELU
10071,ALG,ETZ
10072,ALG,FCO
10073,ALG,FRA
10074,ALG,GHA
10075,ALG,GVA
10076,ALG,HME
10077,ALG,HRM
10078,ALG,INZ
10079,ALG,IST
10080,ALG,LHR
10081,ALG,LIL
10082,ALG,LIS
10083,ALG,LYS
10084,ALG,MAD
10085,ALG,MRS
10086,ALG,MUW
10087,ALG,MXP
10088,ALG,MZW
10089,ALG,NCE
10090,ALG,NIM
10091,ALG,OGX
10092,ALG,ORN
10093,ALG,ORY
10094,ALG,OUA
10095,ALG,PEK
10096,ALG,PMI
10097,ALG,QSF
10098,ALG,SVO
10099,ALG,TEE
10100,ALG,TGR
10101,ALG,TID
10102,ALG,TIP
10103,ALG,TLM
10104,ALG,TLS
10105,ALG,TUN
10106,ALG,VIE
10107,ALG,YUL
10108,AMM,ALG
10109,AZR,ALG
10110,AZR,BMW
10111,AZR,CZL
10112,AZR,INZ
10113,AZR,OGX
10114,AZR,ORN
10115,BCN,ALG
10116,BCN,ORN
10117,BEY,ALG
10118,BJA,ALG
10119,BJA,LYS
10120,BJA,MRS
10121,BJA,ORY
10122,BKO,ALG
10123,BLJ,ALG
10124,BLJ,LYS
10125,BLJ,MRS
10126,BLJ,ORY
10127,BMW,AZR
10128,BOD,ALG
10129,BRU,ALG
10130,BSK,ALG
10131,BSK,LYS
10132,BSK,ORY
10133,CAI,ALG
10134,CBH,ORN
10135,CDG,AAE
10136,CDG,ALG
10137,CDG,CZL
10138,CDG,ORN
10139,CFK,MRS
10140,CMN,ALG
10141,CMN,ORN
10142,CZL,ALG
10143,CZL,AZR
10144,CZL,CDG
10145,CZL,GHA
10146,CZL,HME
10147,CZL,IST
10148,CZL,LYS
10149,CZL,MLH
10150,CZL,MRS
10151,CZL,NCE
10152,CZL,ORN
10153,CZL,ORY
10154,DJG,OGX
10155,DJG,TMR
10156,DKR,ALG
10157,DXB,ALG
10158,EBH,ALG
10159,ELG,OGX
10160,ELG,TMR
10161,ELU,ALG
10162,ETZ,ALG
10163,FCO,ALG
10164,FRA,ALG
10165,GHA,ALG
10166,GHA,CZL
10167,GHA,ORN
10168,GHA,TMR
10169,GVA,ALG
10170,HME,ALG
10171,HME,CZL
10172,HME,HRM
10173,HME,IAM
10174,HME,ORN
10175,HRM,ALG
10176,HRM,HME
10177,IAM,HME
10178,IAM,OGX
10179,INZ,ALG
10180,INZ,TMR
10181,IST,AAE
10182,IST,ALG
10183,IST,CZL
10184,IST,ORN
10185,LHR,ALG
10186,LIL,ALG
10187,LIL,ORN
10188,LIS,ALG
10189,LYS,AAE
10190,LYS,ALG
10191,LYS,BJA
10192,LYS,BLJ
10193,LYS,BSK
10194,LYS,CZL
10195,LYS,ORN
10196,LYS,QSF
10197,LYS,TLM
10198,MAD,ALG
10199,MLH,CZL
10200,MRS,AAE
10201,MRS,ALG
10202,MRS,BJA
10203,MRS,BLJ
10204,MRS,CFK
10205,MRS,CZL
10206,MRS,ORN
10207,MRS,QSF
10208,MRS,TLM
10209,MUW,ALG
10210,MUW,TID
10211,MXP,ALG
10212,MZW,ALG
10213,NCE,ALG
10214,NCE,CZL
10215,NIM,ALG
10216,OGX,ALG
10217,OGX,AZR
10218,OGX,ELG
10219,OGX,IAM
10220,OGX,ORN
10221,ORN,AAE
10222,ORN,ALC
10223,ORN,ALG
10224,ORN,AZR
10225,ORN,BCN
10226,ORN,CBH
10227,ORN,CDG
10228,ORN,CMN
10229,ORN,CZL
10230,ORN,GHA
10231,ORN,HME
10232,ORN,IST
10233,ORN,LIL
10234,ORN,LYS
10235,ORN,MRS
10236,ORN,OGX
10237,ORN,ORY
10238,ORN,TLS
10239,ORY,AAE
10240,ORY,ALG
10241,ORY,BJA
10242,ORY,BLJ
10243,ORY,BSK
10244,ORY,CZL
10245,ORY,ORN
10246,ORY,QSF
10247,ORY,TLM
10248,OUA,ALG
10249,PEK,ALG
10250,PMI,ALG
10251,QSF,ALG
10252,QSF,LYS
10253,QSF,MRS
10254,QSF,ORY
10255,SVO,ALG
10256,TEE,ALG
10257,TGR,ALG
10258,TID,ALG
10259,TIP,ALG
10260,TLM,ALG
10261,TLM,LYS
10262,TLM,MRS
10263,TLM,ORY
10264,TLS,ALG
10265,TLS,ORN
10266,TMR,ALG
10267,TMR,ELG
10268,TMR,GHA
10269,TMR,INZ
10270,TUN,ALG
10271,VIE,ALG
10272,YUL,ALG
10273,ADD,BOM
10274,ADD,DEL
10275,AGR,BOM
10276,AGR,HJR
10277,AGX,COK
10278,AJL,CCU
10279,AJL,IMF
10280,AMD,BOM
10281,AMD,DEL
10282,AMD,HYD
10283,AMD,KWI
10284,ATQ,DEL
10285,AUH,BOM
10286,AUH,DEL
10287,BAH,AUH
10288,BBI,BOM
10289,BBI,DEL
10290,BBI,IXZ
10291,BDQ,DEL
10292,BHO,BOM
10293,BHO,DEL
10294,BHX,DEL
10295,BKK,BOM
10296,BKK,DEL
10297,BKK,SIN
10298,BLR,BOM
10299,BLR,CCU
10300,BLR,COK
10301,BLR,DEL
10302,BLR,FRA
10303,BLR,GOI
10304,BLR,HYD
10305,BLR,IXE
10306,BLR,MAA
10307,BLR,TRV
10308,BOM,ADD
10309,BOM,AGR
10310,BOM,AMD
10311,BOM,AUH
10312,BOM,BBI
10313,BOM,BHO
10314,BOM,BKK
10315,BOM,BLR
10316,BOM,CAI
10317,BOM,CCU
10318,BOM,CJB
10319,BOM,CMB
10320,BOM,COK
10321,BOM,DEL
10322,BOM,DXB
10323,BOM,EWR
10324,BOM,FRA
10325,BOM,GOI
10326,BOM,GWL
10327,BOM,HYD
10328,BOM,IDR
10329,BOM,IST
10330,BOM,IXD
10331,BOM,IXE
10332,BOM,IXU
10333,BOM,JAI
10334,BOM,JDH
10335,BOM,JED
10336,BOM,JGA
10337,BOM,JNB
10338,BOM,LHR
10339,BOM,LKO
10340,BOM,MAA
10341,BOM,MCT
10342,BOM,MRU
10343,BOM,MUC
10344,BOM,NAG
10345,BOM,RAJ
10346,BOM,RPR
10347,BOM,RUH
10348,BOM,TRV
10349,BOM,UDR
10350,BOM,VNS
10351,BOM,ZRH
10352,CAI,BOM
10353,CCJ,CJB
10354,CCJ,COK
10355,CCJ,DXB
10356,CCJ,JED
10357,CCJ,RUH
10358,CCJ,SHJ
10359,CCU,AJL
10360,CCU,BLR
10361,CCU,BOM
10362,CCU,DAC
10363,CCU,DEL
10364,CCU,DIB
10365,CCU,DMU
10366,CCU,GAU
10367,CCU,HYD
10368,CCU,IMF
10369,CCU,IXA
10370,CCU,IXB
10371,CCU,IXS
